| new CurrencyUnit(...)                    | CurrencyUnit(String, short, short)                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:749:27:749:73                        |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:749:64:749:72                        |
| new ObjectOutputStream(...)              | ObjectOutputStream(OutputStream)                                                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:752:39:752:66                        |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:752:62:752:65                        |
| new ObjectInputStream(...)               | ObjectInputStream(InputStream)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:756:21:756:87                        |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:756:43:756:86                        |
| new ByteArrayInputStream(...)            | ByteArrayInputStream(byte[])                                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:756:43:756:86                        |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:756:68:756:85                        |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1000:30:1000:52                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1000:45:1000:51                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1022:43:1022:65                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1022:58:1022:64                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1028:30:1028:52                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1028:45:1028:51                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1165:37:1165:58                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1165:52:1165:57                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1171:37:1171:59                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1171:52:1171:58                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1177:24:1177:46                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1177:39:1177:45                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1193:37:1193:58                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1193:52:1193:57                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1199:37:1199:59                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1199:52:1199:58                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1205:37:1205:59                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1205:52:1205:58                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1211:24:1211:46                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1211:39:1211:45                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1396:38:1396:59                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1396:53:1396:58                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1402:38:1402:60                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1402:53:1402:59                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1408:25:1408:47                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1408:40:1408:46                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1424:38:1424:59                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1424:53:1424:58                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1430:38:1430:60                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1430:53:1430:59                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1436:38:1436:60                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1436:53:1436:59                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1442:25:1442:47                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1442:40:1442:46                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1556:45:1556:65                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1556:60:1556:64                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1562:45:1562:65                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1562:60:1562:64                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1568:45:1568:66                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1568:60:1568:65                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1579:32:1579:52                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1579:47:1579:51                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1637:42:1637:62                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1637:57:1637:61                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1643:42:1643:62                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1643:57:1643:61                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1649:42:1649:63                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1649:57:1649:62                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1660:29:1660:49                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1660:44:1660:48                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1802:48:1802:68                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1802:63:1802:67                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1808:48:1808:68                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1808:63:1808:67                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1814:35:1814:56                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1814:50:1814:55                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1819:35:1819:55                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1819:50:1819:54                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1824:51:1824:69                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1824:66:1824:68                      |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1834:35:1834:55                      |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/TestMoney.java:1834:50:1834:54                      |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:35:50:35:79        |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:35:61:35:64        |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:35:50:35:79        |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:35:67:35:70        |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:35:50:35:79        |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:35:73:35:78        |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:36:50:36:79        |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:36:61:36:64        |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:36:50:36:79        |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:36:67:36:70        |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:36:50:36:79        |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:36:73:36:78        |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:37:50:37:79        |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:37:61:37:64        |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:37:50:37:79        |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:37:67:37:70        |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:37:50:37:79        |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:37:73:37:78        |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:39:44:39:78        |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyAmountStyle.java:39:59:39:77        |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:47:50:47:79          |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:47:61:47:64          |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:47:50:47:79          |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:47:67:47:70          |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:47:50:47:79          |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:47:73:47:78          |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:48:50:48:79          |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:48:61:48:64          |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:48:50:48:79          |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:48:67:48:70          |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:48:50:48:79          |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:48:73:48:78          |
| new ObjectOutputStream(...)              | ObjectOutputStream(OutputStream)                                                     | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:103:39:103:66        |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:103:62:103:65        |
| new ObjectInputStream(...)               | ObjectInputStream(InputStream)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:107:21:107:87        |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:107:43:107:86        |
| new ByteArrayInputStream(...)            | ByteArrayInputStream(byte[])                                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:107:43:107:86        |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:107:68:107:85        |
| new StringBuilder(...)                   | StringBuilder(String)                                                                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:209:30:209:59        |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:209:48:209:58        |
| new StringBuilder(...)                   | StringBuilder(String)                                                                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:259:30:259:59        |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:259:48:259:58        |
| new StringBuilder(...)                   | StringBuilder(String)                                                                | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:422:30:422:51        |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:422:48:422:50        |
| new ParsePosition(...)                   | ParsePosition(int)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:433:28:433:51        |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatter.java:433:46:433:50        |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:57:50:57:79   |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:57:61:57:64   |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:57:50:57:79   |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:57:67:57:70   |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:57:50:57:79   |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:57:73:57:78   |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:58:50:58:79   |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:58:61:58:64   |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:58:50:58:79   |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:58:67:58:70   |
| new Locale(...)                          | Locale(String, String, String)                                                       | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:58:50:58:79   |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:58:73:58:78   |
| new DecimalFormatSymbols(...)            | DecimalFormatSymbols(Locale)                                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:59:60:59:98   |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:59:85:59:97   |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:621:44:621:65 |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:621:59:621:64 |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:637:44:637:65 |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:637:59:637:64 |
| new BigDecimal(...)                      | BigDecimal(String)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:653:44:653:65 |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterBuilder.java:653:59:653:64 |
| new MoneyFormatException(...)            | MoneyFormatException(String, Throwable)                                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterException.java:27:37:27:95 |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterException.java:27:62:27:68 |
| new MoneyFormatException(...)            | MoneyFormatException(String, Throwable)                                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterException.java:27:37:27:95 |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterException.java:27:71:27:94 |
| new IOException(...)                     | IOException(String)                                                                  | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterException.java:27:71:27:94 |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterException.java:27:87:27:93 |
| new MoneyFormatException(...)            | MoneyFormatException(String, Throwable)                                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterException.java:34:17:34:85 |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterException.java:34:42:34:48 |
| new MoneyFormatException(...)            | MoneyFormatException(String, Throwable)                                              | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterException.java:34:17:34:85 |    2 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterException.java:34:51:34:84 |
| new IllegalStateException(...)           | IllegalStateException(String)                                                        | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterException.java:34:51:34:84 |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyFormatterException.java:34:77:34:83 |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:32:34:32:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:32:56:32:68       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:32:34:32:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:32:71:32:79       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:32:34:32:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:32:82:32:82       |
| new ParsePosition(...)                   | ParsePosition(int)                                                                   | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:42:28:42:47       |    1 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:42:46:42:46       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:49:34:49:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:49:56:49:68       |
| new MoneyParseContext(...)               | MoneyParseContext(Locale, CharSequence, int)                                         | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:49:34:49:83       |    3 | file:///home/ali/Documents/AlphaTrans/preprocessed_0/joda-money/src/test/java/org/joda/money/format/TestMoneyParseContext.java:49:71:49:79       |
